date,demand,event_name_1,event_type_1,has_event,promotional_event,holiday_event,snap_CA,snap_TX,snap_WI,weekday,wm_yr_wk,month,year,sell_price
2012-12-10,0,,,0,0,0,1,0,0,Monday,11246,12,2012,1.0
2012-12-11,0,,,0,0,0,0,1,1,Tuesday,11246,12,2012,1.0
2012-12-12,0,,,0,0,0,0,1,1,Wednesday,11246,12,2012,1.0
2012-12-13,0,,,0,0,0,0,1,0,Thursday,11246,12,2012,1.0
2012-12-14,0,,,0,0,0,0,0,1,Friday,11246,12,2012,1.0
2012-12-15,0,,,0,0,0,0,1,1,Saturday,11247,12,2012,1.0
2012-12-16,0,Chanukah End,Religious,1,1,0,0,0,0,Sunday,11247,12,2012,1.0
2012-12-17,0,,,0,0,0,0,0,0,Monday,11247,12,2012,1.0
2012-12-18,0,,,0,0,0,0,0,0,Tuesday,11247,12,2012,1.0
2012-12-19,0,,,0,0,0,0,0,0,Wednesday,11247,12,2012,1.0
2012-12-20,0,,,0,0,0,0,0,0,Thursday,11247,12,2012,1.0
2012-12-21,0,,,0,0,0,0,0,0,Friday,11247,12,2012,1.0
2012-12-22,0,,,0,0,0,0,0,0,Saturday,11248,12,2012,1.0
2012-12-23,0,,,0,0,0,0,0,0,Sunday,11248,12,2012,1.0
2012-12-24,0,,,0,0,0,0,0,0,Monday,11248,12,2012,1.0
2012-12-25,0,Christmas,National,1,1,0,0,0,0,Tuesday,11248,12,2012,1.0
2012-12-26,0,,,0,0,0,0,0,0,Wednesday,11248,12,2012,1.0
2012-12-27,0,,,0,0,0,0,0,0,Thursday,11248,12,2012,1.0
2012-12-28,0,,,0,0,0,0,0,0,Friday,11248,12,2012,1.0
2012-12-29,0,,,0,0,0,0,0,0,Saturday,11249,12,2012,1.0
2012-12-30,0,,,0,0,0,0,0,0,Sunday,11249,12,2012,1.0
2012-12-31,0,,,0,0,0,0,0,0,Monday,11249,12,2012,1.0
2013-01-01,0,NewYear,National,1,1,0,1,1,0,Tuesday,11249,1,2013,1.0
2013-01-02,0,,,0,0,0,1,0,1,Wednesday,11249,1,2013,1.0
2013-01-03,0,,,0,0,0,1,1,1,Thursday,11249,1,2013,1.0
2013-01-04,0,,,0,0,0,1,0,0,Friday,11249,1,2013,1.0
2013-01-05,0,,,0,0,0,1,1,1,Saturday,11250,1,2013,1.0
2013-01-06,0,,,0,0,0,1,1,1,Sunday,11250,1,2013,1.0
2013-01-07,0,OrthodoxChristmas,Religious,1,1,0,1,1,0,Monday,11250,1,2013,1.0
2013-01-08,0,,,0,0,0,1,0,1,Tuesday,11250,1,2013,1.0
2013-01-09,0,,,0,0,0,1,1,1,Wednesday,11250,1,2013,1.0
2013-01-10,0,,,0,0,0,1,0,0,Thursday,11250,1,2013,1.0
2013-01-11,0,,,0,0,0,0,1,1,Friday,11250,1,2013,1.0
2013-01-12,0,,,0,0,0,0,1,1,Saturday,11251,1,2013,1.0
2013-01-13,0,,,0,0,0,0,1,0,Sunday,11251,1,2013,1.0
2013-01-14,0,,,0,0,0,0,0,1,Monday,11251,1,2013,1.0
2013-01-15,0,,,0,0,0,0,1,1,Tuesday,11251,1,2013,1.0
2013-01-16,0,,,0,0,0,0,0,0,Wednesday,11251,1,2013,1.0
2013-01-17,0,,,0,0,0,0,0,0,Thursday,11251,1,2013,1.0
2013-01-18,0,,,0,0,0,0,0,0,Friday,11251,1,2013,1.0
2013-01-19,0,,,0,0,0,0,0,0,Saturday,11252,1,2013,1.0
2013-01-20,0,,,0,0,0,0,0,0,Sunday,11252,1,2013,1.0
2013-01-21,0,MartinLutherKingDay,National,1,1,0,0,0,0,Monday,11252,1,2013,1.0
2013-01-22,0,,,0,0,0,0,0,0,Tuesday,11252,1,2013,1.0
2013-01-23,0,,,0,0,0,0,0,0,Wednesday,11252,1,2013,1.0
2013-01-24,0,,,0,0,0,0,0,0,Thursday,11252,1,2013,1.0
2013-01-25,0,,,0,0,0,0,0,0,Friday,11252,1,2013,1.0
2013-01-26,0,,,0,0,0,0,0,0,Saturday,11301,1,2013,1.0
2013-01-27,0,,,0,0,0,0,0,0,Sunday,11301,1,2013,1.0
2013-01-28,0,,,0,0,0,0,0,0,Monday,11301,1,2013,1.0
2013-01-29,0,,,0,0,0,0,0,0,Tuesday,11301,1,2013,1.0
2013-01-30,0,,,0,0,0,0,0,0,Wednesday,11301,1,2013,1.0
2013-01-31,0,,,0,0,0,0,0,0,Thursday,11301,1,2013,1.0
2013-02-01,0,,,0,0,0,1,1,0,Friday,11301,2,2013,1.0
2013-02-02,0,,,0,0,0,1,0,1,Saturday,11302,2,2013,1.0
2013-02-03,0,SuperBowl,Sporting,1,1,0,1,1,1,Sunday,11302,2,2013,1.0
2013-02-04,0,,,0,0,0,1,0,0,Monday,11302,2,2013,1.0
2013-02-05,0,,,0,0,0,1,1,1,Tuesday,11302,2,2013,1.0
2013-02-06,0,,,0,0,0,1,1,1,Wednesday,11302,2,2013,1.0
2013-02-07,0,,,0,0,0,1,1,0,Thursday,11302,2,2013,1.0
2013-02-08,0,,,0,0,0,1,0,1,Friday,11302,2,2013,1.0
2013-02-09,0,,,0,0,0,1,1,1,Saturday,11303,2,2013,1.0
2013-02-10,0,,,0,0,0,1,0,0,Sunday,11303,2,2013,1.0
2013-02-11,0,,,0,0,0,0,1,1,Monday,11303,2,2013,1.0
2013-02-12,0,,,0,0,0,0,1,1,Tuesday,11303,2,2013,1.0
2013-02-13,0,LentStart,Religious,1,1,0,0,1,0,Wednesday,11303,2,2013,1.0
2013-02-14,0,ValentinesDay,Cultural,1,1,1,0,0,1,Thursday,11303,2,2013,1.0
2013-02-15,0,,,0,0,0,0,1,1,Friday,11303,2,2013,1.0
2013-02-16,0,,,0,0,0,0,0,0,Saturday,11304,2,2013,1.0
2013-02-17,0,,,0,0,0,0,0,0,Sunday,11304,2,2013,1.0
2013-02-18,0,PresidentsDay,National,1,1,0,0,0,0,Monday,11304,2,2013,1.0
2013-02-19,0,,,0,0,0,0,0,0,Tuesday,11304,2,2013,1.0
2013-02-20,0,LentWeek2,Religious,1,1,0,0,0,0,Wednesday,11304,2,2013,1.0
2013-02-21,0,,,0,0,0,0,0,0,Thursday,11304,2,2013,1.0
2013-02-22,0,,,0,0,0,0,0,0,Friday,11304,2,2013,1.0
2013-02-23,0,,,0,0,0,0,0,0,Saturday,11305,2,2013,1.0
2013-02-24,0,Purim End,Religious,1,1,0,0,0,0,Sunday,11305,2,2013,1.0
2013-02-25,0,,,0,0,0,0,0,0,Monday,11305,2,2013,1.0
2013-02-26,0,,,0,0,0,0,0,0,Tuesday,11305,2,2013,1.0
2013-02-27,0,,,0,0,0,0,0,0,Wednesday,11305,2,2013,1.0
2013-02-28,0,,,0,0,0,0,0,0,Thursday,11305,2,2013,1.0
2013-03-01,0,,,0,0,0,1,1,0,Friday,11305,3,2013,1.0
2013-03-02,0,,,0,0,0,1,0,1,Saturday,11306,3,2013,1.0
2013-03-03,0,,,0,0,0,1,1,1,Sunday,11306,3,2013,1.0
2013-03-04,0,,,0,0,0,1,0,0,Monday,11306,3,2013,1.0
2013-03-05,0,,,0,0,0,1,1,1,Tuesday,11306,3,2013,1.0
2013-03-06,0,,,0,0,0,1,1,1,Wednesday,11306,3,2013,1.0
2013-03-07,0,,,0,0,0,1,1,0,Thursday,11306,3,2013,1.0
2013-03-08,0,,,0,0,0,1,0,1,Friday,11306,3,2013,1.0
2013-03-09,0,,,0,0,0,1,1,1,Saturday,11307,3,2013,1.0
2013-03-10,0,,,0,0,0,1,0,0,Sunday,11307,3,2013,1.0
2013-03-11,0,,,0,0,0,0,1,1,Monday,11307,3,2013,1.0
2013-03-12,0,,,0,0,0,0,1,1,Tuesday,11307,3,2013,1.0
2013-03-13,0,,,0,0,0,0,1,0,Wednesday,11307,3,2013,1.0
2013-03-14,0,,,0,0,0,0,0,1,Thursday,11307,3,2013,1.0
2013-03-15,0,,,0,0,0,0,1,1,Friday,11307,3,2013,1.0
2013-03-16,0,,,0,0,0,0,0,0,Saturday,11308,3,2013,1.0
2013-03-17,0,StPatricksDay,Cultural,1,1,1,0,0,0,Sunday,11308,3,2013,1.0
2013-03-18,0,,,0,0,0,0,0,0,Monday,11308,3,2013,1.0
2013-03-19,0,,,0,0,0,0,0,0,Tuesday,11308,3,2013,1.0
2013-03-20,0,,,0,0,0,0,0,0,Wednesday,11308,3,2013,1.0
2013-03-21,0,,,0,0,0,0,0,0,Thursday,11308,3,2013,1.0
2013-03-22,0,,,0,0,0,0,0,0,Friday,11308,3,2013,1.0
2013-03-23,0,,,0,0,0,0,0,0,Saturday,11309,3,2013,1.0
2013-03-24,0,,,0,0,0,0,0,0,Sunday,11309,3,2013,1.0
2013-03-25,0,,,0,0,0,0,0,0,Monday,11309,3,2013,1.0
2013-03-26,0,,,0,0,0,0,0,0,Tuesday,11309,3,2013,1.0
2013-03-27,0,,,0,0,0,0,0,0,Wednesday,11309,3,2013,1.0
2013-03-28,0,,,0,0,0,0,0,0,Thursday,11309,3,2013,1.0
2013-03-29,0,,,0,0,0,0,0,0,Friday,11309,3,2013,1.0
2013-03-30,0,,,0,0,0,0,0,0,Saturday,11310,3,2013,1.0
2013-03-31,0,Easter,Cultural,1,1,1,0,0,0,Sunday,11310,3,2013,1.0
2013-04-01,0,,,0,0,0,1,1,0,Monday,11310,4,2013,1.0
2013-04-02,0,Pesach End,Religious,1,1,0,1,0,1,Tuesday,11310,4,2013,1.0
2013-04-03,0,,,0,0,0,1,1,1,Wednesday,11310,4,2013,1.0
2013-04-04,0,,,0,0,0,1,0,0,Thursday,11310,4,2013,1.0
2013-04-05,0,,,0,0,0,1,1,1,Friday,11310,4,2013,1.0
2013-04-06,0,,,0,0,0,1,1,1,Saturday,11311,4,2013,1.0
2013-04-07,0,,,0,0,0,1,1,0,Sunday,11311,4,2013,1.0
2013-04-08,0,,,0,0,0,1,0,1,Monday,11311,4,2013,1.0
2013-04-09,0,,,0,0,0,1,1,1,Tuesday,11311,4,2013,1.0
2013-04-10,0,,,0,0,0,1,0,0,Wednesday,11311,4,2013,1.0
2013-04-11,0,,,0,0,0,0,1,1,Thursday,11311,4,2013,1.0
2013-04-12,0,,,0,0,0,0,1,1,Friday,11311,4,2013,1.0
2013-04-13,0,,,0,0,0,0,1,0,Saturday,11312,4,2013,1.0
2013-04-14,0,,,0,0,0,0,0,1,Sunday,11312,4,2013,1.0
2013-04-15,0,,,0,0,0,0,1,1,Monday,11312,4,2013,1.0
2013-04-16,0,,,0,0,0,0,0,0,Tuesday,11312,4,2013,1.0
2013-04-17,0,,,0,0,0,0,0,0,Wednesday,11312,4,2013,1.0
2013-04-18,0,,,0,0,0,0,0,0,Thursday,11312,4,2013,1.0
2013-04-19,0,,,0,0,0,0,0,0,Friday,11312,4,2013,1.0
2013-04-20,0,,,0,0,0,0,0,0,Saturday,11313,4,2013,1.0
2013-04-21,0,,,0,0,0,0,0,0,Sunday,11313,4,2013,1.0
2013-04-22,0,,,0,0,0,0,0,0,Monday,11313,4,2013,1.0
2013-04-23,0,,,0,0,0,0,0,0,Tuesday,11313,4,2013,1.0
2013-04-24,0,,,0,0,0,0,0,0,Wednesday,11313,4,2013,1.0
2013-04-25,0,,,0,0,0,0,0,0,Thursday,11313,4,2013,1.0
2013-04-26,0,,,0,0,0,0,0,0,Friday,11313,4,2013,1.0
2013-04-27,0,,,0,0,0,0,0,0,Saturday,11314,4,2013,1.0
2013-04-28,0,,,0,0,0,0,0,0,Sunday,11314,4,2013,1.0
2013-04-29,0,,,0,0,0,0,0,0,Monday,11314,4,2013,1.0
2013-04-30,0,,,0,0,0,0,0,0,Tuesday,11314,4,2013,1.0
2013-05-01,0,,,0,0,0,1,1,0,Wednesday,11314,5,2013,1.0
2013-05-02,0,,,0,0,0,1,0,1,Thursday,11314,5,2013,1.0
2013-05-03,0,,,0,0,0,1,1,1,Friday,11314,5,2013,1.0
2013-05-04,0,,,0,0,0,1,0,0,Saturday,11315,5,2013,1.0
2013-05-05,0,OrthodoxEaster,Religious,1,1,0,1,1,1,Sunday,11315,5,2013,1.0
2013-05-06,0,,,0,0,0,1,1,1,Monday,11315,5,2013,1.0
2013-05-07,0,,,0,0,0,1,1,0,Tuesday,11315,5,2013,1.0
2013-05-08,0,,,0,0,0,1,0,1,Wednesday,11315,5,2013,1.0
2013-05-09,0,,,0,0,0,1,1,1,Thursday,11315,5,2013,1.0
2013-05-10,0,,,0,0,0,1,0,0,Friday,11315,5,2013,1.0
2013-05-11,0,,,0,0,0,0,1,1,Saturday,11316,5,2013,1.0
2013-05-12,0,Mother's day,Cultural,1,1,1,0,1,1,Sunday,11316,5,2013,1.0
2013-05-13,0,,,0,0,0,0,1,0,Monday,11316,5,2013,1.0
2013-05-14,0,,,0,0,0,0,0,1,Tuesday,11316,5,2013,1.0
2013-05-15,0,,,0,0,0,0,1,1,Wednesday,11316,5,2013,1.0
2013-05-16,0,,,0,0,0,0,0,0,Thursday,11316,5,2013,1.0
2013-05-17,0,,,0,0,0,0,0,0,Friday,11316,5,2013,1.0
2013-05-18,0,,,0,0,0,0,0,0,Saturday,11317,5,2013,1.0
2013-05-19,0,,,0,0,0,0,0,0,Sunday,11317,5,2013,1.0
2013-05-20,0,,,0,0,0,0,0,0,Monday,11317,5,2013,1.0
2013-05-21,0,,,0,0,0,0,0,0,Tuesday,11317,5,2013,1.0
2013-05-22,0,,,0,0,0,0,0,0,Wednesday,11317,5,2013,1.0
2013-05-23,0,,,0,0,0,0,0,0,Thursday,11317,5,2013,1.0
2013-05-24,0,,,0,0,0,0,0,0,Friday,11317,5,2013,1.0
2013-05-25,0,,,0,0,0,0,0,0,Saturday,11318,5,2013,1.0
2013-05-26,0,,,0,0,0,0,0,0,Sunday,11318,5,2013,1.0
2013-05-27,0,MemorialDay,National,1,1,0,0,0,0,Monday,11318,5,2013,1.0
2013-05-28,0,,,0,0,0,0,0,0,Tuesday,11318,5,2013,1.0
2013-05-29,0,,,0,0,0,0,0,0,Wednesday,11318,5,2013,1.0
2013-05-30,0,,,0,0,0,0,0,0,Thursday,11318,5,2013,1.0
2013-05-31,0,,,0,0,0,0,0,0,Friday,11318,5,2013,1.0
2013-06-01,0,,,0,0,0,1,1,0,Saturday,11319,6,2013,1.0
2013-06-02,0,,,0,0,0,1,0,1,Sunday,11319,6,2013,1.0
2013-06-03,0,,,0,0,0,1,1,1,Monday,11319,6,2013,1.0
2013-06-04,0,,,0,0,0,1,0,0,Tuesday,11319,6,2013,1.0
2013-06-05,0,,,0,0,0,1,1,1,Wednesday,11319,6,2013,1.0
2013-06-06,0,NBAFinalsStart,Sporting,1,1,0,1,1,1,Thursday,11319,6,2013,1.0
2013-06-07,0,,,0,0,0,1,1,0,Friday,11319,6,2013,1.0
2013-06-08,0,,,0,0,0,1,0,1,Saturday,11320,6,2013,1.0
2013-06-09,0,,,0,0,0,1,1,1,Sunday,11320,6,2013,1.0
2013-06-10,0,,,0,0,0,1,0,0,Monday,11320,6,2013,1.0
2013-06-11,0,,,0,0,0,0,1,1,Tuesday,11320,6,2013,1.0
2013-06-12,0,,,0,0,0,0,1,1,Wednesday,11320,6,2013,1.0
2013-06-13,0,,,0,0,0,0,1,0,Thursday,11320,6,2013,1.0
2013-06-14,0,,,0,0,0,0,0,1,Friday,11320,6,2013,1.0
2013-06-15,0,,,0,0,0,0,1,1,Saturday,11321,6,2013,1.0
2013-06-16,0,Father's day,Cultural,1,1,1,0,0,0,Sunday,11321,6,2013,1.0
2013-06-17,0,,,0,0,0,0,0,0,Monday,11321,6,2013,1.0
2013-06-18,0,,,0,0,0,0,0,0,Tuesday,11321,6,2013,1.0
2013-06-19,0,,,0,0,0,0,0,0,Wednesday,11321,6,2013,1.0
2013-06-20,0,NBAFinalsEnd,Sporting,1,1,0,0,0,0,Thursday,11321,6,2013,1.0
2013-06-21,0,,,0,0,0,0,0,0,Friday,11321,6,2013,1.0
2013-06-22,0,,,0,0,0,0,0,0,Saturday,11322,6,2013,1.0
2013-06-23,0,,,0,0,0,0,0,0,Sunday,11322,6,2013,1.0
2013-06-24,0,,,0,0,0,0,0,0,Monday,11322,6,2013,1.0
2013-06-25,0,,,0,0,0,0,0,0,Tuesday,11322,6,2013,1.0
2013-06-26,0,,,0,0,0,0,0,0,Wednesday,11322,6,2013,1.0
2013-06-27,0,,,0,0,0,0,0,0,Thursday,11322,6,2013,1.0
2013-06-28,0,,,0,0,0,0,0,0,Friday,11322,6,2013,1.0
2013-06-29,0,,,0,0,0,0,0,0,Saturday,11323,6,2013,1.0
2013-06-30,0,,,0,0,0,0,0,0,Sunday,11323,6,2013,1.0
2013-07-01,0,,,0,0,0,1,1,0,Monday,11323,7,2013,1.0
2013-07-02,0,,,0,0,0,1,0,1,Tuesday,11323,7,2013,1.0
2013-07-03,0,,,0,0,0,1,1,1,Wednesday,11323,7,2013,1.0
2013-07-04,0,IndependenceDay,National,1,1,0,1,0,0,Thursday,11323,7,2013,1.0
2013-07-05,0,,,0,0,0,1,1,1,Friday,11323,7,2013,1.0
2013-07-06,0,,,0,0,0,1,1,1,Saturday,11324,7,2013,1.0
2013-07-07,0,,,0,0,0,1,1,0,Sunday,11324,7,2013,1.0
2013-07-08,0,,,0,0,0,1,0,1,Monday,11324,7,2013,1.0
2013-07-09,0,Ramadan starts,Religious,1,1,0,1,1,1,Tuesday,11324,7,2013,1.0
2013-07-10,0,,,0,0,0,1,0,0,Wednesday,11324,7,2013,1.0
2013-07-11,0,,,0,0,0,0,1,1,Thursday,11324,7,2013,1.0
2013-07-12,0,,,0,0,0,0,1,1,Friday,11324,7,2013,1.0
2013-07-13,0,,,0,0,0,0,1,0,Saturday,11325,7,2013,9.58
2013-07-14,0,,,0,0,0,0,0,1,Sunday,11325,7,2013,9.58
2013-07-15,0,,,0,0,0,0,1,1,Monday,11325,7,2013,9.58
2013-07-16,0,,,0,0,0,0,0,0,Tuesday,11325,7,2013,9.58
2013-07-17,0,,,0,0,0,0,0,0,Wednesday,11325,7,2013,9.58
2013-07-18,1,,,0,0,0,0,0,0,Thursday,11325,7,2013,9.58
2013-07-19,0,,,0,0,0,0,0,0,Friday,11325,7,2013,9.58
2013-07-20,0,,,0,0,0,0,0,0,Saturday,11326,7,2013,9.58
2013-07-21,0,,,0,0,0,0,0,0,Sunday,11326,7,2013,9.58
2013-07-22,0,,,0,0,0,0,0,0,Monday,11326,7,2013,9.58
2013-07-23,0,,,0,0,0,0,0,0,Tuesday,11326,7,2013,9.58
2013-07-24,0,,,0,0,0,0,0,0,Wednesday,11326,7,2013,9.58
2013-07-25,0,,,0,0,0,0,0,0,Thursday,11326,7,2013,9.58
2013-07-26,0,,,0,0,0,0,0,0,Friday,11326,7,2013,9.58
2013-07-27,0,,,0,0,0,0,0,0,Saturday,11327,7,2013,8.26
2013-07-28,0,,,0,0,0,0,0,0,Sunday,11327,7,2013,8.26
2013-07-29,0,,,0,0,0,0,0,0,Monday,11327,7,2013,8.26
2013-07-30,0,,,0,0,0,0,0,0,Tuesday,11327,7,2013,8.26
2013-07-31,0,,,0,0,0,0,0,0,Wednesday,11327,7,2013,8.26
2013-08-01,0,,,0,0,0,1,1,0,Thursday,11327,8,2013,8.26
2013-08-02,2,,,0,0,0,1,0,1,Friday,11327,8,2013,8.26
2013-08-03,0,,,0,0,0,1,1,1,Saturday,11328,8,2013,8.26
2013-08-04,1,,,0,0,0,1,0,0,Sunday,11328,8,2013,8.26
2013-08-05,1,,,0,0,0,1,1,1,Monday,11328,8,2013,8.26
2013-08-06,0,,,0,0,0,1,1,1,Tuesday,11328,8,2013,8.26
2013-08-07,0,,,0,0,0,1,1,0,Wednesday,11328,8,2013,8.26
2013-08-08,0,Eid al-Fitr,Religious,1,1,0,1,0,1,Thursday,11328,8,2013,8.26
2013-08-09,0,,,0,0,0,1,1,1,Friday,11328,8,2013,8.26
2013-08-10,0,,,0,0,0,1,0,0,Saturday,11329,8,2013,8.26
2013-08-11,1,,,0,0,0,0,1,1,Sunday,11329,8,2013,8.26
2013-08-12,2,,,0,0,0,0,1,1,Monday,11329,8,2013,8.26
2013-08-13,1,,,0,0,0,0,1,0,Tuesday,11329,8,2013,8.26
2013-08-14,0,,,0,0,0,0,0,1,Wednesday,11329,8,2013,8.26
2013-08-15,1,,,0,0,0,0,1,1,Thursday,11329,8,2013,8.26
2013-08-16,1,,,0,0,0,0,0,0,Friday,11329,8,2013,8.26
2013-08-17,0,,,0,0,0,0,0,0,Saturday,11330,8,2013,8.26
2013-08-18,0,,,0,0,0,0,0,0,Sunday,11330,8,2013,8.26
2013-08-19,0,,,0,0,0,0,0,0,Monday,11330,8,2013,8.26
2013-08-20,1,,,0,0,0,0,0,0,Tuesday,11330,8,2013,8.26
2013-08-21,0,,,0,0,0,0,0,0,Wednesday,11330,8,2013,8.26
2013-08-22,0,,,0,0,0,0,0,0,Thursday,11330,8,2013,8.26
2013-08-23,0,,,0,0,0,0,0,0,Friday,11330,8,2013,8.26
2013-08-24,0,,,0,0,0,0,0,0,Saturday,11331,8,2013,8.26
2013-08-25,0,,,0,0,0,0,0,0,Sunday,11331,8,2013,8.26
2013-08-26,0,,,0,0,0,0,0,0,Monday,11331,8,2013,8.26
2013-08-27,0,,,0,0,0,0,0,0,Tuesday,11331,8,2013,8.26
2013-08-28,1,,,0,0,0,0,0,0,Wednesday,11331,8,2013,8.26
2013-08-29,0,,,0,0,0,0,0,0,Thursday,11331,8,2013,8.26
2013-08-30,1,,,0,0,0,0,0,0,Friday,11331,8,2013,8.26
2013-08-31,0,,,0,0,0,0,0,0,Saturday,11332,8,2013,8.26
2013-09-01,0,,,0,0,0,1,1,0,Sunday,11332,9,2013,8.26
2013-09-02,2,LaborDay,National,1,1,0,1,0,1,Monday,11332,9,2013,8.26
2013-09-03,1,,,0,0,0,1,1,1,Tuesday,11332,9,2013,8.26
2013-09-04,0,,,0,0,0,1,0,0,Wednesday,11332,9,2013,8.26
2013-09-05,0,,,0,0,0,1,1,1,Thursday,11332,9,2013,8.26
2013-09-06,0,,,0,0,0,1,1,1,Friday,11332,9,2013,8.26
2013-09-07,2,,,0,0,0,1,1,0,Saturday,11333,9,2013,8.26
2013-09-08,0,,,0,0,0,1,0,1,Sunday,11333,9,2013,8.26
2013-09-09,0,,,0,0,0,1,1,1,Monday,11333,9,2013,8.26
2013-09-10,0,,,0,0,0,1,0,0,Tuesday,11333,9,2013,8.26
2013-09-11,0,,,0,0,0,0,1,1,Wednesday,11333,9,2013,8.26
2013-09-12,0,,,0,0,0,0,1,1,Thursday,11333,9,2013,8.26
2013-09-13,1,,,0,0,0,0,1,0,Friday,11333,9,2013,8.26
2013-09-14,0,,,0,0,0,0,0,1,Saturday,11334,9,2013,8.26
2013-09-15,0,,,0,0,0,0,1,1,Sunday,11334,9,2013,8.26
2013-09-16,0,,,0,0,0,0,0,0,Monday,11334,9,2013,8.26
2013-09-17,1,,,0,0,0,0,0,0,Tuesday,11334,9,2013,8.26
2013-09-18,0,,,0,0,0,0,0,0,Wednesday,11334,9,2013,8.26
2013-09-19,1,,,0,0,0,0,0,0,Thursday,11334,9,2013,8.26
2013-09-20,2,,,0,0,0,0,0,0,Friday,11334,9,2013,8.26
2013-09-21,1,,,0,0,0,0,0,0,Saturday,11335,9,2013,8.26
2013-09-22,1,,,0,0,0,0,0,0,Sunday,11335,9,2013,8.26
2013-09-23,0,,,0,0,0,0,0,0,Monday,11335,9,2013,8.26
2013-09-24,0,,,0,0,0,0,0,0,Tuesday,11335,9,2013,8.26
2013-09-25,0,,,0,0,0,0,0,0,Wednesday,11335,9,2013,8.26
2013-09-26,0,,,0,0,0,0,0,0,Thursday,11335,9,2013,8.26
2013-09-27,1,,,0,0,0,0,0,0,Friday,11335,9,2013,8.26
2013-09-28,0,,,0,0,0,0,0,0,Saturday,11336,9,2013,8.26
2013-09-29,0,,,0,0,0,0,0,0,Sunday,11336,9,2013,8.26
2013-09-30,1,,,0,0,0,0,0,0,Monday,11336,9,2013,8.26
2013-10-01,2,,,0,0,0,1,1,0,Tuesday,11336,10,2013,8.26
2013-10-02,0,,,0,0,0,1,0,1,Wednesday,11336,10,2013,8.26
2013-10-03,1,,,0,0,0,1,1,1,Thursday,11336,10,2013,8.26
2013-10-04,0,,,0,0,0,1,0,0,Friday,11336,10,2013,8.26
2013-10-05,0,,,0,0,0,1,1,1,Saturday,11337,10,2013,8.26
2013-10-06,1,,,0,0,0,1,1,1,Sunday,11337,10,2013,8.26
2013-10-07,0,,,0,0,0,1,1,0,Monday,11337,10,2013,8.26
2013-10-08,1,,,0,0,0,1,0,1,Tuesday,11337,10,2013,8.26
2013-10-09,0,,,0,0,0,1,1,1,Wednesday,11337,10,2013,8.26
2013-10-10,1,,,0,0,0,1,0,0,Thursday,11337,10,2013,8.26
2013-10-11,0,,,0,0,0,0,1,1,Friday,11337,10,2013,8.26
2013-10-12,1,,,0,0,0,0,1,1,Saturday,11338,10,2013,8.26
2013-10-13,0,,,0,0,0,0,1,0,Sunday,11338,10,2013,8.26
2013-10-14,1,ColumbusDay,National,1,1,0,0,0,1,Monday,11338,10,2013,8.26
2013-10-15,0,EidAlAdha,Religious,1,1,0,0,1,1,Tuesday,11338,10,2013,8.26
2013-10-16,0,,,0,0,0,0,0,0,Wednesday,11338,10,2013,8.26
2013-10-17,0,,,0,0,0,0,0,0,Thursday,11338,10,2013,8.26
2013-10-18,0,,,0,0,0,0,0,0,Friday,11338,10,2013,8.26
2013-10-19,1,,,0,0,0,0,0,0,Saturday,11339,10,2013,8.26
2013-10-20,0,,,0,0,0,0,0,0,Sunday,11339,10,2013,8.26
2013-10-21,0,,,0,0,0,0,0,0,Monday,11339,10,2013,8.26
2013-10-22,0,,,0,0,0,0,0,0,Tuesday,11339,10,2013,8.26
2013-10-23,0,,,0,0,0,0,0,0,Wednesday,11339,10,2013,8.26
2013-10-24,0,,,0,0,0,0,0,0,Thursday,11339,10,2013,8.26
2013-10-25,2,,,0,0,0,0,0,0,Friday,11339,10,2013,8.26
2013-10-26,2,,,0,0,0,0,0,0,Saturday,11340,10,2013,8.26
2013-10-27,0,,,0,0,0,0,0,0,Sunday,11340,10,2013,8.26
2013-10-28,1,,,0,0,0,0,0,0,Monday,11340,10,2013,8.26
2013-10-29,1,,,0,0,0,0,0,0,Tuesday,11340,10,2013,8.26
2013-10-30,0,,,0,0,0,0,0,0,Wednesday,11340,10,2013,8.26
2013-10-31,0,Halloween,Cultural,1,1,1,0,0,0,Thursday,11340,10,2013,8.26
2013-11-01,0,,,0,0,0,1,1,0,Friday,11340,11,2013,8.26
2013-11-02,1,,,0,0,0,1,0,1,Saturday,11341,11,2013,8.26
2013-11-03,1,,,0,0,0,1,1,1,Sunday,11341,11,2013,8.26
2013-11-04,0,,,0,0,0,1,0,0,Monday,11341,11,2013,8.26
2013-11-05,1,,,0,0,0,1,1,1,Tuesday,11341,11,2013,8.26
2013-11-06,1,,,0,0,0,1,1,1,Wednesday,11341,11,2013,8.26
2013-11-07,1,,,0,0,0,1,1,0,Thursday,11341,11,2013,8.26
2013-11-08,1,,,0,0,0,1,0,1,Friday,11341,11,2013,8.26
2013-11-09,0,,,0,0,0,1,1,1,Saturday,11342,11,2013,8.26
2013-11-10,2,,,0,0,0,1,0,0,Sunday,11342,11,2013,8.26
2013-11-11,3,VeteransDay,National,1,1,0,0,1,1,Monday,11342,11,2013,8.26
2013-11-12,1,,,0,0,0,0,1,1,Tuesday,11342,11,2013,8.26
2013-11-13,1,,,0,0,0,0,1,0,Wednesday,11342,11,2013,8.26
2013-11-14,0,,,0,0,0,0,0,1,Thursday,11342,11,2013,8.26
2013-11-15,0,,,0,0,0,0,1,1,Friday,11342,11,2013,8.26
